"code","iso","country","FGA.ind.1995","FGA.ind.1996","FGA.ind.1997","FGA.ind.1998","FGA.ind.1999","FGA.ind.2000","FGA.ind.2001","FGA.ind.2002","FGA.ind.2003","FGA.ind.2004","FGA.ind.2005","FGA.ind.2006","FGA.ind.2007","FGA.ind.2008","FGA.ind.2009","FGA.ind.2010","FGA.ind.2011","FGA.ind.2012","FGA.ind.2013","FGA.ind.2014","FGA.ind.2015","FGA.ind.2016","FGA.ind.2017","FGA.ind.2018","FGA.ind.2019","FGA.ind.2020","FGA.ind.2021","FGA.ind.2022"
688,"SRB","Serbia",0,0,0,0,0,0,0,0,0,0,0,0,0.719607466483382,12.5183012344496,23.4662760982225,30.2120373535135,36.5758728240228,40.8194512819765,46.2350712606438,50.6052268913677,54.1410581785956,56.601922656554,58.34138449446,59.7976410442884,60.7393651553041,60.7393651553041,60.7393651553041,60.7393651553041
690,"SYC","Seychelles",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
694,"SLE","Sierra Leone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8201881017572,32.804973222681,45.4763961664727,49.2769832093062,53.9322499889222,56.6786027678704,57.9066240929669,58.2679372691756,58.2679372691756,58.2679372691756,58.2679372691756
702,"SGP","Singapore",52.1067949796587,52.1067949796587,52.1067949796587,52.1067949796587,52.1067949796587,47.4854376511817,35.428492334388,26.909656803008,21.5223069871858,23.2125771884644,26.6189024767748,30.2534121980913,36.1866232874503,43.187677984554,50.3228766126736,58.1350663460106,62.443676294533,67.0896614084724,66.9568934143669,67.9728018394183,69.1554846796517,68.3470454467717,66.5297272134599,63.7154287874139,63.6008394144416,63.6008394144416,63.6008394144416,63.6008394144416
534,"SXM","Sint Maarten",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
703,"SVK","Slovakia",0,0,0,0,0,0,0,0,0,3.66311217111851,21.9236521761127,19.9893598270561,20.6936212127684,22.6538869575909,6.42169853892564,0,0,0,0,0.593949775066321,11.6818460253951,30.0181857860931,49.2002976151791,72.9502089278905,77.0897185170977,77.0897185170977,77.0897185170977,77.0897185170977
705,"SVN","Slovenia",81.0513225577441,81.0513225577441,81.0513225577441,81.0513225577441,81.0513225577441,81.0513225577441,81.0513225577441,81.0513225577441,81.0513225577441,81.0513225577441,71.8470954913339,63.5119297203128,57.5062470934013,49.7093988700944,46.7752800473475,45.2122084815118,49.8184513338179,56.8880916034183,61.6033337708389,64.1514332387564,64.7472802597485,65.3753828742881,67.1330343471164,69.7498182637722,76.7586544540823,76.7586544540823,76.7586544540823,76.7586544540823
90,"SLB","Solomon Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
706,"SOM","Somalia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
710,"ZAF","South Africa",59.6115288425047,59.6115288425047,59.6115288425047,59.6115288425047,59.6115288425047,48.7076424479574,43.639169487801,41.7158832646243,41.2070728171258,46.3005617042457,54.8895691069631,52.3359968996999,49.4063273904209,49.2500314536473,50.631478377275,58.8997466749163,57.3395477381032,46.0590883431766,39.8282232279667,29.5977372131928,19.0099633246856,18.0477300877662,20.2336491096518,26.673907893511,36.352295304774,36.352295304774,36.352295304774,36.352295304774
410,"KOR","South Korea",22.3679347530591,22.3679347530591,22.3679347530591,22.3679347530591,22.3679347530591,22.2440488869918,33.1600069219778,37.6426063329721,49.2372004306125,65.6519877314595,80.1001245252654,89.6158423010501,95.5907849944765,100,100,100,100,100,100,95.1900164270551,93.6541706817878,96.6635619263013,94.8489938228697,85.0243877025785,87.1607755628586,87.1607755628586,87.1607755628586,87.1607755628586
728,"SSD","South Sudan",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
724,"ESP","Spain",79.7720794200219,79.7720794200219,79.7720794200219,79.7720794200219,79.7720794200219,81.8185335875828,81.7508885946587,80.8247768471301,77.9920485665647,75.1493400485037,70.9497070728007,64.9487433986033,59.3025356880901,51.3905931532715,51.6324690153745,52.9167618593458,56.742297427153,63.5502925037686,69.2688638219175,75.153462654373,90.3232958389669,100,100,100,100,100,100,100
144,"LKA","Sri Lanka",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
275,"PSE","State of Palestine",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
729,"SDN","Sudan",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
740,"SUR","Suriname",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
752,"SWE","Sweden",76.1600302348505,76.1600302348505,76.1600302348505,76.1600302348505,76.1600302348505,76.4865191329565,52.893616112092,54.2445768750409,57.8745681896376,60.9227751398241,61.3378295948939,61.2891870352795,59.6929807225104,60.5373124464767,67.6996571144065,70.7226609360335,76.357575956106,83.4101689213919,91.0849620641714,95.5740208546063,97.6595446907543,96.9006205451317,95.137439554183,93.0230701286592,96.0319742002306,96.0319742002306,96.0319742002306,96.0319742002306
756,"CHE","Switzerland",88.6136648997928,88.6136648997928,88.6136648997928,88.6136648997928,88.6136648997928,72.2294976042539,56.2749273064197,43.470857336649,36.3618889893606,32.2883066552566,32.6606439630742,36.6979007679478,41.7029402223468,45.5334121520075,49.6414348589355,53.2217942881526,55.5848433080803,56.3463515517155,58.5750680588786,60.7092207181343,64.5805323301198,68.3769268731804,71.7026483982245,75.2735222004294,81.4235814407393,81.4235814407393,81.4235814407393,81.4235814407393
760,"SYR","Syria",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
158,"TWN","Taiwan",2.50089942776444,2.50089942776444,2.50089942776444,2.50089942776444,2.50089942776444,0,0,0,0,0,16.3331786280058,32.930773951297,41.5756117273204,54.8612499072687,68.5547019733343,72.2442714344067,79.6133640260787,86.3840805858448,87.8879562792245,87.9617797105718,92.7024913215134,93.3937347139194,91.9226537478396,87.8824524182955,88.988398001442,88.988398001442,88.988398001442,88.988398001442
762,"TJK","Tajikistan",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88.0935720599931,100,100,100,100,100,100,100,100,100,100,100,100
834,"TZA","Tanzania",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
764,"THA","Thailand",100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.268222623627,89.2527135485189,100,100,100,100,100,100,100,100,100,100,100,100
626,"TLS","Timor-Leste",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
768,"TGO","Togo",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
776,"TON","Tonga",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
780,"TTO","Trinidad and Tobago",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
788,"TUN","Tunisia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
792,"TUR","Turkey",100,100,100,100,100,100,100,96.6096111360994,88.2897692269295,78.5297577869479,68.7105059236551,59.5723746822056,52.2774638109904,48.8187633274611,44.7736074303438,38.0960378978144,34.8879643988706,33.8463014623348,36.91218046216,40.0701866935155,46.2595244056949,53.3915109063468,58.7538656719735,65.5441595190027,69.6370099533712,69.6370099533712,69.6370099533712,69.6370099533712
795,"TKM","Turkmenistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5758593992292,26.9516964653095,36.6420507219095,44.1877704307182,49.727950893793,53.7040646676937,56.5285748579154,58.3390525507906,59.0080527418341,59.0080527418341,59.0080527418341,59.0080527418341
796,"TCA","Turks and Caicos Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
798,"TUV","Tuvalu",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
800,"UGA","Uganda",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
804,"UKR","Ukraine",54.0796163410511,54.0796163410511,54.0796163410511,54.0796163410511,54.0796163410511,54.5289039971346,49.7446148509221,48.8989802393156,50.0892670396794,50.6452214254394,53.2673069259978,54.0205198327605,53.766299820442,52.4834921656507,51.9907247984409,51.7659606164744,54.7696913234225,58.3733869667448,61.0784694588092,60.9674876301361,60.6677811141524,57.4737472262595,52.5328801658401,44.7730811382063,37.8203127315844,37.8203127315844,37.8203127315844,37.8203127315844
784,"ARE","United Arab Emirates",100,100,100,100,100,100,94.7820328608366,82.378417714834,73.7678576430254,70.1246320694164,69.8394492441459,67.8993758659487,59.8757165839183,57.6615682253014,52.7048439110536,49.6821276414519,51.4112585810021,56.8826228313365,63.2570665442369,66.3237086861484,69.7362352044682,69.977185072257,70.2871280034505,70.9770685913918,70.8311702138869,70.8311702138869,70.8311702138869,70.8311702138869
826,"GBR","United Kingdom",60.2501462938816,60.2501462938816,60.2501462938816,60.2501462938816,60.2501462938816,68.679205923812,72.2626358804201,74.3652048025703,80.7345401795773,81.2964296137498,78.9111131966105,75.8587096245214,72.5307663531241,66.863592354136,61.1575873464863,59.92303917655,60.7994872973839,60.9494002400824,62.1156321576741,66.2603300874894,70.2949025707447,73.972737407591,76.6589522780499,79.1462335725247,82.3536489453652,82.3536489453652,82.3536489453652,82.3536489453652
840,"USA","United States of America",52.8540180571166,52.8540180571166,52.8540180571166,52.8540180571166,52.8540180571166,45.9374494672169,42.1462833660427,40.0610418678557,41.5825536911123,43.4941977282326,45.4718464877361,46.9784039796208,49.1969976519612,50.1077060003648,49.8020404709347,48.1360382993078,49.704887612779,52.7699848012956,57.8299571918898,62.5097663119524,67.2011186675141,71.7796840320832,75.8310312118506,79.741681932887,81.7449632546632,81.7449632546632,81.7449632546632,81.7449632546632
858,"URY","Uruguay",0,0,0,0,0,0,0,0,0,0,0,0,6.60554322660265,16.4812129688587,25.598179229611,28.2264816883653,50.6346679808128,100,100,100,49.5379730576453,2.97748367040539,0,0,0,0,0,0
860,"UZB","Uzbekistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75106835783266,13.2466939728045,0,0,0,0,0,0,12.9904646803732,30.5136465713076,51.4401797026384,51.4401797026384,51.4401797026384,51.4401797026384
548,"VUT","Vanuatu",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
862,"VEN","Venezuela",100,100,100,100,100,100,100,100,100,100,100,88.4195124149678,71.1004925986616,55.5845624807518,50.6737172700291,45.8986555887911,47.4692415393832,56.2715288586529,67.3471001855428,70.1453105209388,76.1524272309746,78.76388835396,79.4890748660163,77.7344904924991,74.4958881287269,74.4958881287269,74.4958881287269,74.4958881287269
704,"VNM","Viet Nam",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
876,"WLF","Wallis and Futuna Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
732,"ESH","Western Sahara",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
887,"YEM","Yemen",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
894,"ZMB","Zambia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1688937380703,27.0173053668863,39.1740113681419,47.2697885529795,51.2593681655818,54.9441624611162,57.4810858710656,58.7702132333399,59.4011015393056,59.4011015393056,59.4011015393056,59.4011015393056
716,"ZWE","Zimbabwe",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
