"code","iso","country","SDA.ind.1995","SDA.ind.1996","SDA.ind.1997","SDA.ind.1998","SDA.ind.1999","SDA.ind.2000","SDA.ind.2001","SDA.ind.2002","SDA.ind.2003","SDA.ind.2004","SDA.ind.2005","SDA.ind.2006","SDA.ind.2007","SDA.ind.2008","SDA.ind.2009","SDA.ind.2010","SDA.ind.2011","SDA.ind.2012","SDA.ind.2013","SDA.ind.2014","SDA.ind.2015","SDA.ind.2016","SDA.ind.2017","SDA.ind.2018","SDA.ind.2019","SDA.ind.2020","SDA.ind.2021","SDA.ind.2022"
600,"PRY","Paraguay",8.93019974483857,8.93019974483857,8.93019974483857,8.93019974483857,8.93019974483857,22.7066282354626,41.1848725398084,53.0571770875124,65.9280014633913,70.0439812892369,73.7620016522232,79.709824061094,100,100,100,100,100,98.4830873836326,88.28919389841,96.5952798350013,100,99.9923469815076,100,100,100,100,100,100
604,"PER","Peru",44.9462859219986,44.9462859219986,44.9462859219986,44.9462859219986,44.9462859219986,60.9044528381201,60.0842619917533,61.965253677712,64.6582606312509,62.9207687080637,62.8668215054958,64.5181269772472,88.0413409152917,97.3999990019167,100,100,99.4240475352392,92.1335862526105,78.1313390229482,68.9274810644332,60.8622600822322,51.8892255538971,59.3310618281778,59.6819702030927,62.0342190276276,62.0342190276276,62.0342190276276,62.0342190276276
608,"PHL","Philippines",26.8907269044441,26.8907269044441,26.8907269044441,26.8907269044441,26.8907269044441,37.1591967531362,50.1941757633896,69.4712142783272,92.521830111935,100,100,100,100,100,100,100,100,100,100,100,86.4589839603603,73.9292489820758,61.5120139684041,52.1083486593576,45.2383415873679,45.2383415873679,45.2383415873679,45.2383415873679
616,"POL","Poland",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
620,"PRT","Portugal",76.2586849516547,76.2586849516547,76.2586849516547,76.2586849516547,76.2586849516547,77.055782732049,83.2912881802867,77.6170323244791,100,100,100,100,100,100,100,100,100,100,100,100,100,93.1867678806359,96.3301393822924,100,100,100,100,100
634,"QAT","Qatar",11.1086184816161,11.1086184816161,11.1086184816161,11.1086184816161,11.1086184816161,11.1086184816161,11.1086184816161,11.1086184816161,11.1086184816161,11.1086184816161,11.1086184816161,11.1086184816161,11.1086184816161,11.1086184816161,11.1086184816161,43.6030777269137,80.0197635651048,98.9227808183356,89.9301931707962,100,100,100,93.4134505838636,66.3908035670798,94.6368419416629,94.6368419416629,94.6368419416629,94.6368419416629
178,"COG","Republic of Congo",100,100,100,100,100,100,100,87.2868242681063,49.6026817011362,34.8296610618073,8.47070081306687,0,0,0,0,0,0,0,0,0,0,26.8423201551092,56.9358817840963,66.4535056348711,72.3018148117536,72.3018148117536,72.3018148117536,72.3018148117536
642,"ROU","Romania",100,100,100,100,100,100,100,100,100,87.8991328964235,74.7011965354474,58.4195291650492,54.622081795711,59.382131896859,73.4304262850938,99.9166677969812,100,100,100,100,100,100,100,100,100,100,100,100
643,"RUS","Russia",73.4186935108304,73.4186935108304,73.4186935108304,73.4186935108304,73.4186935108304,75.704194718753,83.0473690122369,98.7616375486131,100,100,100,100,100,97.1136341734371,90.6066326089901,82.2307062967809,72.2081835731254,66.1439838010125,65.3491915221132,67.0558296258939,69.8013591886893,76.0304009010573,88.2662319818523,90.499197530824,95.6968017416045,95.6968017416045,95.6968017416045,95.6968017416045
646,"RWA","Rwanda",72.7341578246071,72.7341578246071,72.7341578246071,72.7341578246071,72.7341578246071,64.3413421196988,57.424257257604,56.3682263917814,59.4061864367127,58.5608679574067,58.82867981828,60.2279555828601,62.842761359416,63.0632202155801,62.4563183269879,61.3553529424348,58.1169192257505,58.2894915168305,61.9075103434762,62.2072911341304,66.691404247426,70.2865107891257,71.5955028899374,73.9548345270257,75.5521882775956,75.5521882775956,75.5521882775956,75.5521882775956
652,"BLM","Saint Barthelemy",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
659,"KNA","Saint Kitts and Nevis",8.8717966034575,8.8717966034575,8.8717966034575,8.8717966034575,8.8717966034575,15.7676033949781,0,0,0,0,0,0,0,3.32255534449949,15.2881811822363,29.4642094820528,47.077204294479,54.5056421148723,59.3260347261208,64.5332403073533,71.7779694136537,80.913494530976,100,100,100,100,100,100
662,"LCA","Saint Lucia",24.4354474487702,24.4354474487702,24.4354474487702,24.4354474487702,24.4354474487702,41.6687860220498,53.6088543730576,65.1028595381179,71.7968860784971,76.4377608756063,74.8430466370691,71.6934449329323,69.1788781977701,63.4401343035385,58.9058916944426,50.2862063377775,57.8957522235043,60.9347453413406,60.6202577560252,63.5795417604011,68.8814507139637,77.0537544611189,100,100,100,100,100,100
670,"VCT","Saint Vincent and the Grenadines",17.5166901735146,17.5166901735146,17.5166901735146,17.5166901735146,17.5166901735146,32.5896813931655,41.2473619467651,48.5444212504331,50.7126686661695,46.3825897035397,45.5037265952863,47.4748184647328,51.121539584667,44.8116820720678,40.2793141857555,41.1901924451669,56.3051117920198,61.109268219445,64.3710680071889,66.2049607233898,71.2811291082482,78.6664674180429,100,100,100,100,100,100
882,"WSM","Samoa",62.4190141701132,62.4190141701132,62.4190141701132,62.4190141701132,62.4190141701132,59.3696689440374,56.3123997053678,48.4848995281419,39.4037818557531,36.7509680848699,36.5076433095924,41.905416836217,52.9211107211695,63.591843429692,73.2713284423335,83.4077601297163,75.2336861512665,66.5950812439587,58.8325736468415,49.7486698182494,37.7234403723959,28.2205188067775,24.7255509597826,23.9022110897365,29.914520476328,29.914520476328,29.914520476328,29.914520476328
674,"SMR","San Marino",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
678,"STP","Sao Tome and Principe",36.1219845703696,36.1219845703696,36.1219845703696,36.1219845703696,36.1219845703696,36.1219845703696,36.1219845703696,36.1219845703696,36.1219845703696,36.1219845703696,36.1219845703696,36.1219845703696,36.1219845703696,36.1219845703696,36.1219845703696,36.1219845703696,44.9114933232055,55.4176039484182,66.8874434208928,68.8420429972232,67.6033061400069,62.9395225836494,58.1614560431873,57.2588941980847,55.6178357109386,55.6178357109386,55.6178357109386,55.6178357109386
682,"SAU","Saudi Arabia",41.57347519084,41.57347519084,41.57347519084,41.57347519084,41.57347519084,43.6502172360433,49.6045182772994,53.6075018964006,55.8245630235527,55.5505864782027,56.7082225088068,51.6762183571653,53.0750166405144,48.4634756319764,41.140361138714,32.1300914727188,29.9573034881379,31.7543572471424,35.4535436076094,38.2190631994541,40.4565383227478,40.4800343237143,45.5247528036964,53.3082612599971,58.7926016250071,58.7926016250071,58.7926016250071,58.7926016250071
686,"SEN","Senegal",43.6550261075401,43.6550261075401,43.6550261075401,43.6550261075401,43.6550261075401,45.2440902686167,46.0070543121031,44.4629834364624,49.7286693776327,49.3201626230109,49.6368896183221,53.5522577191724,52.7519260070518,53.7167352538185,45.1075376072211,46.9849341471007,49.7988851742265,53.6728719150378,57.4899910364323,53.0617816915705,42.8257251879058,34.9172310574969,25.9590948178669,22.4733861542789,15.6536443449609,15.6536443449609,15.6536443449609,15.6536443449609
688,"SRB","Serbia",72.8668692293663,72.8668692293663,72.8668692293663,72.8668692293663,72.8668692293663,72.8668692293663,72.8668692293663,72.8668692293663,72.8668692293663,72.8668692293663,76.2798735256022,76.4299267109481,70.9651202624754,64.5623322587729,69.0631520019366,73.1543587401541,72.7893878763723,73.7594617780632,70.2939086296657,77.0000522752743,81.0198026255261,82.1283445310373,79.3011339000848,88.8539373003874,98.5770034449781,98.5770034449781,98.5770034449781,98.5770034449781
690,"SYC","Seychelles",0,0,0,0,0,0,0,0,0,0,0,21.6576652301135,37.0845574378008,44.9557286665347,49.7348296144774,56.056944572587,64.6200857054619,85.5630410715651,100,100,100,100,100,93.5891732847108,73.8016079911447,73.8016079911447,73.8016079911447,73.8016079911447
694,"SLE","Sierra Leone",74.8923954779049,74.8923954779049,74.8923954779049,74.8923954779049,74.8923954779049,71.3665502926544,43.6792041931475,33.23931425791,29.0561883762722,23.446506205969,26.2224974652642,23.8037016341295,33.975145251385,42.8972530006416,56.172385243121,65.5024726214931,62.3694524253059,60.1797088171274,61.0587362175177,58.0117851557392,59.8527153767415,53.1422385363338,52.3189247795857,51.5823116996711,53.4261817771601,53.4261817771601,53.4261817771601,53.4261817771601
702,"SGP","Singapore",100,100,100,100,100,100,100,100,100,100,100,100,100,97.2823063956162,100,100,91.265566628691,94.401610359343,100,100,100,100,100,100,100,100,100,100
534,"SXM","Sint Maarten",86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812,86.8773400085812
703,"SVK","Slovakia",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
705,"SVN","Slovenia",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
90,"SLB","Solomon Islands",68.4860795207252,68.4860795207252,68.4860795207252,68.4860795207252,68.4860795207252,65.2108719482376,60.5249671210192,51.8280588741457,42.9493365047051,41.3874553438427,44.7803178173439,54.156685023057,67.4942728810367,85.9555006247274,100,100,100,100,83.9570097277432,70.7111657856141,57.2206298792166,46.1320255332199,39.2440267730253,34.2041202985293,35.311770390721,35.311770390721,35.311770390721,35.311770390721
706,"SOM","Somalia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
710,"ZAF","South Africa",61.0009792292845,61.0009792292845,61.0009792292845,61.0009792292845,61.0009792292845,59.638648698113,55.2641664624756,53.7695535573404,53.3220937274089,51.9993480618421,53.9018198540686,55.3518200593176,54.2582781977415,49.592967976709,54.1376395294567,59.8195922462442,63.746174000555,66.2425983136019,67.7128250265243,65.04803006442,67.9353393301988,71.4644098383971,73.8076553002539,71.1157545536419,71.2597328834816,71.2597328834816,71.2597328834816,71.2597328834816
410,"KOR","South Korea",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
728,"SSD","South Sudan",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
724,"ESP","Spain",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,93.5605665711567,96.6089843965533,100,100,100,100
144,"LKA","Sri Lanka",0,0,0,0,0,0,0,0,0,0,14.7685638580623,26.038906329459,38.1832479391613,48.4437173429834,60.3730837879599,64.1566616094942,63.4132201396689,59.9283503195157,67.456396034254,65.0260005670582,49.0441433875939,42.2956528001945,37.6356878406737,25.1924091862803,18.0276122966036,18.0276122966036,18.0276122966036,18.0276122966036
275,"PSE","State of Palestine",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
729,"SDN","Sudan",71.2662946044782,71.2662946044782,71.2662946044782,71.2662946044782,71.2662946044782,63.9166614202379,55.0007589306029,44.4792082822156,54.8462156307064,43.5458298688896,31.6006529127463,18.6930609530405,0,0,0,0,0,4.33849145793414,27.0506585278887,74.8156904987418,100,100,100,98.8038630517653,79.3473278651184,79.3473278651184,79.3473278651184,79.3473278651184
740,"SUR","Suriname",82.8211155126114,82.8211155126114,82.8211155126114,82.8211155126114,82.8211155126114,45.7811084745775,10.47551146035,16.9233186499794,17.4685903465841,13.9111337545039,0.553443192895827,7.1759096419033,28.8659159956133,55.1551449132482,100,73.886050385976,37.012653673254,40.1920267300069,36.9764294495067,30.4771358366599,8.87858261763719,7.00950502480622,17.7397670502388,33.7159987978473,55.324516500083,55.324516500083,55.324516500083,55.324516500083
752,"SWE","Sweden",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
756,"CHE","Switzerland",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
760,"SYR","Syria",58.2463978598557,58.2463978598557,58.2463978598557,58.2463978598557,58.2463978598557,61.672063229056,56.9394197459655,58.7157820534777,62.3639262806428,65.0589744017597,54.4993745448101,41.5079430175774,33.7503456679807,23.9869727800376,24.5278200207013,33.9287792736838,33.9287792736838,33.9287792736838,33.9287792736838,33.9287792736838,33.9287792736838,33.9287792736838,33.9287792736838,33.9287792736838,33.9287792736838,33.9287792736838,33.9287792736838,33.9287792736838
158,"TWN","Taiwan",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
762,"TJK","Tajikistan",73.3932071527304,73.3932071527304,73.3932071527304,73.3932071527304,73.3932071527304,74.0815882477631,78.0707799272741,88.6459570226659,100,82.0808693632565,71.3121714906201,57.6785060529271,42.2402159024305,24.9841529664898,17.9758474346436,21.1112390088263,21.5996952777523,21.3603865639634,23.137753033152,25.551405315521,33.9396093833176,42.7559664100732,46.0198521141812,45.4060657406793,42.30717431475,42.30717431475,42.30717431475,42.30717431475
834,"TZA","Tanzania",40.0852241091192,40.0852241091192,40.0852241091192,40.0852241091192,40.0852241091192,36.6926557393802,38.0169488691734,39.8754938807595,42.4949090788804,28.6627018957764,19.2511663437082,12.0379972203078,21.8396787625135,42.1827343527837,65.6077327706587,79.7386782261653,83.8007021564958,76.6086029082172,69.8271429320966,54.2455667005554,36.4541435852176,33.5832139503832,39.0233686381808,52.2278840021775,74.4288190232758,74.4288190232758,74.4288190232758,74.4288190232758
764,"THA","Thailand",84.9560131886836,84.9560131886836,84.9560131886836,84.9560131886836,84.9560131886836,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
626,"TLS","Timor-Leste",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,93.2284480139683,77.370978823596,63.4402954990215,51.4220693814619,44.3971751847853,37.0409203641831,37.328231515235,37.328231515235,37.328231515235,37.328231515235
768,"TGO","Togo",8.92387064236058,8.92387064236058,8.92387064236058,8.92387064236058,8.92387064236058,0,0,10.1993926156259,41.9438806832985,48.3758589375778,72.103178569311,70.0939422992673,86.2617379602968,100,50.9812732011592,7.00617015346457,14.3950877294788,27.9950693907338,32.9088225564305,39.9049821105896,55.7992368194512,70.1164939037635,94.7346291289108,100,87.4794985108162,87.4794985108162,87.4794985108162,87.4794985108162
776,"TON","Tonga",51.8882803583603,51.8882803583603,51.8882803583603,51.8882803583603,51.8882803583603,53.1492009518078,49.3527516074962,49.0707767854322,37.7785563758896,32.8638814593969,32.1698840616631,43.4968551392169,57.4416385012424,72.7092076186677,75.6849090295595,86.4172076657578,100,100,100,100,82.8639977767122,64.9643379710421,58.2239530080278,49.1655936454252,41.0912484909625,41.0912484909625,41.0912484909625,41.0912484909625
780,"TTO","Trinidad and Tobago",82.473419262965,82.473419262965,82.473419262965,82.473419262965,82.473419262965,80.2022797785838,72.7032051596544,60.7079523199224,20.6554983513332,29.9977787528059,0,0,0,0,22.5028043559756,63.4826188252247,100,100,100,100,100,100,84.6381904423725,80.7649567050701,63.7501740644064,63.7501740644064,63.7501740644064,63.7501740644064
788,"TUN","Tunisia",100,100,100,100,100,100,100,90.3963014049849,74.5637429282071,68.500288735315,69.4997196426434,64.9801845577442,59.1851012004621,60.4170772433157,63.6200253562422,69.1076903993675,80.25267885199,90.989392504294,100,100,100,100,100,100,100,100,100,100
792,"TUR","Turkey",45.5322430864257,45.5322430864257,45.5322430864257,45.5322430864257,45.5322430864257,45.5108849052282,49.9315928410258,56.4657391869879,67.6201051019721,81.5908339884346,87.0739510528846,83.9233944345161,74.5926117675438,67.0664967617134,60.9869106596934,57.3555103686534,54.338371213717,57.0032305488682,69.0795308773152,80.6167649569943,91.9002966719019,87.094991076319,73.0803900665936,63.7920908773012,55.8566905193347,55.8566905193347,55.8566905193347,55.8566905193347
795,"TKM","Turkmenistan",78.9445122384958,78.9445122384958,78.9445122384958,78.9445122384958,78.9445122384958,83.924352238082,92.2275188595725,80.3240457922673,70.0946566150509,66.6424423739288,68.7806632300115,68.0912885446404,70.880849588298,64.5731659923232,62.1770465014637,64.1447200089795,61.7550266316845,61.4957409519688,53.6554622777814,46.8684582668918,43.2812130224744,47.1679654387667,47.284353789159,48.8454748903823,53.3145765255697,53.3145765255697,53.3145765255697,53.3145765255697
796,"TCA","Turks and Caicos Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
798,"TUV","Tuvalu",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
800,"UGA","Uganda",40.3147837485416,40.3147837485416,40.3147837485416,40.3147837485416,40.3147837485416,35.4651650356368,30.7066341101954,32.3854212682255,38.4181751537908,41.6235913358691,35.3155649757489,27.7175644036021,22.1575755733738,14.9014262636383,11.6767932183375,13.3828889753582,17.4251333840927,27.924452747694,43.9187233349922,56.3431755558169,69.3051735060212,79.2691786242241,80.8831164274438,81.5468117430355,77.6907715719392,77.6907715719392,77.6907715719392,77.6907715719392
804,"UKR","Ukraine",73.0496428748794,73.0496428748794,73.0496428748794,73.0496428748794,73.0496428748794,73.8315294040943,76.9047800956979,84.3884187038124,100,100,100,98.2464670602571,81.8161324382389,69.9968440649345,68.1752765317676,66.5997250187393,64.0162754618184,60.3704432213974,51.3158245109523,55.1068690283994,72.7170581948503,75.1369698450689,81.8016657048849,90.4908947682218,100,100,100,100
784,"ARE","United Arab Emirates",66.1956530842701,66.1956530842701,66.1956530842701,66.1956530842701,66.1956530842701,62.5301950151293,44.053936311779,27.6907402368971,16.16027986222,7.57585513111962,3.85417708844162,6.12504125941469,16.7017187503798,40.9429147091255,72.046770760905,89.72921388247,100,100,100,100,90.1218821800691,69.5648259779449,60.7013549282476,49.5947907917722,57.7278713700375,57.7278713700375,57.7278713700375,57.7278713700375
826,"GBR","United Kingdom",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
840,"USA","United States of America",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
858,"URY","Uruguay",37.206029023735,37.206029023735,37.206029023735,37.206029023735,37.206029023735,43.0516448402362,50.3541168128814,61.7228993570136,74.1741949578563,78.0431140219073,79.9323419401415,72.6229759804689,67.25039549181,47.2142006131732,13.2050256485334,11.4175705786972,14.9389224753455,19.7506533293537,42.8264735140122,66.806012595641,99.0078183669894,100,100,100,100,100,100,100
860,"UZB","Uzbekistan",86.6755344758165,86.6755344758165,86.6755344758165,86.6755344758165,86.6755344758165,100,100,100,94.7707399222746,86.3058310922342,89.1192644796781,85.7456475545789,83.4514327102579,76.1774183484521,82.5110521110918,91.7315193615255,100,85.1178722025105,63.870397206714,52.974439882246,48.3313649473554,44.3359066791192,38.2988064038096,28.0085269285776,29.4439679509205,29.4439679509205,29.4439679509205,29.4439679509205
548,"VUT","Vanuatu",45.4034007587815,45.4034007587815,45.4034007587815,45.4034007587815,45.4034007587815,42.4585089009908,40.011094553103,37.0998589264142,37.8422565658851,59.3821032840918,89.8583797035657,100,100,100,94.6723492633098,81.5457297665993,52.6695631628811,23.1556974793799,0,0,0,13.3132666046296,14.0614089022127,21.7532792005672,28.1878575421625,28.1878575421625,28.1878575421625,28.1878575421625
862,"VEN","Venezuela",75.5080293788385,75.5080293788385,75.5080293788385,75.5080293788385,75.5080293788385,67.018897669722,58.5281812520524,52.2414757342399,53.0311718012141,55.0370617450324,54.9753402470004,55.423319428606,63.0949420555263,58.0886883603088,49.8284253826323,39.7420853947959,34.2624947999107,32.2800612502805,37.4971424100646,46.1128672806146,57.6768627179602,72.6779531359199,77.7998010814224,76.5825444837164,75.6447641973776,75.6447641973776,75.6447641973776,75.6447641973776
704,"VNM","Viet Nam",4.84230430568265,4.84230430568265,4.84230430568265,4.84230430568265,4.84230430568265,0.26577332995258,0,0.4435730782034,6.15830961343922,11.1690010194899,17.0666319812681,22.6575260382774,22.0517168077667,22.6055102915919,27.7142429673371,34.6084325848083,46.079156646183,59.9354367558644,76.8153278586413,89.7838772724372,87.0891768173755,78.9972859493442,67.7610110589236,50.7557911822958,26.8881899589777,26.8881899589777,26.8881899589777,26.8881899589777
876,"WLF","Wallis and Futuna Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
732,"ESH","Western Sahara",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
887,"YEM","Yemen",20.5936406812544,20.5936406812544,20.5936406812544,20.5936406812544,20.5936406812544,25.9224605325122,16.2040439175985,11.8044289668048,10.053841699047,14.976719842587,17.6498843941133,25.121562964216,34.0334984205182,40.4984097378089,39.3368141699472,40.5386229048376,49.5236558306272,68.3881524198216,71.6129634973154,74.6983903855235,75.2943692874343,74.4504275487578,74.217560512555,73.9988114855634,72.876500183655,72.876500183655,72.876500183655,72.876500183655
894,"ZMB","Zambia",100,100,100,100,100,100,92.2931495350971,60.2860247158051,54.949501730331,56.9679413125679,78.5810729070729,78.6700423846921,96.3873292698706,100,92.7129503382962,72.7384532498243,31.626316398194,0,0,0,0,0,0,15.4938631944045,27.7208971505044,27.7208971505044,27.7208971505044,27.7208971505044
716,"ZWE","Zimbabwe",100,100,100,100,100,100,100,100,100,90.5808890345135,81.0088615200817,77.4399805367563,75.7523992622966,75.8213930859847,75.1234445463643,73.6599639605995,73.3016289972303,72.7495617300898,70.6023660534843,68.0974989599022,63.3717802031059,66.2128534656186,71.2103805189167,88.9579057913423,100,100,100,100
