"code","iso","country","LCB.ind.1995","LCB.ind.1996","LCB.ind.1997","LCB.ind.1998","LCB.ind.1999","LCB.ind.2000","LCB.ind.2001","LCB.ind.2002","LCB.ind.2003","LCB.ind.2004","LCB.ind.2005","LCB.ind.2006","LCB.ind.2007","LCB.ind.2008","LCB.ind.2009","LCB.ind.2010","LCB.ind.2011","LCB.ind.2012","LCB.ind.2013","LCB.ind.2014","LCB.ind.2015","LCB.ind.2016","LCB.ind.2017","LCB.ind.2018","LCB.ind.2019","LCB.ind.2020","LCB.ind.2021","LCB.ind.2022"
804,"UKR","Ukraine",41.5805404162768,41.5805404162768,41.5805404162768,41.5805404162768,41.5805404162768,41.5805404162768,41.5805404162768,41.5805404162768,41.5805404162768,41.5805404162768,41.5805404162768,41.5805404162768,41.5805404162768,41.5805404162768,41.5805404162768,41.5805404162768,43.9697735308135,51.4852498138,61.3658195629948,61.9024717811929,67.7804436849433,58.131830774057,46.7224775872277,46.7224775872277,46.7224775872277,46.7224775872277,46.7224775872277,46.7224775872277
784,"ARE","United Arab Emirates",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0836777486646,11.9356755904172,63.5156150454387,58.6883747464979,77.7217689229402,100,100,100,100,100,100,100
826,"GBR","United Kingdom",28.603604542967,28.603604542967,28.603604542967,28.603604542967,28.603604542967,28.603604542967,28.603604542967,28.603604542967,28.603604542967,28.603604542967,28.603604542967,28.603604542967,28.603604542967,28.603604542967,28.603604542967,28.603604542967,12.8662726101353,0,43.8062727450507,36.1513727721223,56.2013967236977,56.5788286555785,55.3016725172028,55.3016725172028,55.3016725172028,55.3016725172028,55.3016725172028,55.3016725172028
840,"USA","United States of America",66.3191521703591,66.3191521703591,66.3191521703591,66.3191521703591,66.3191521703591,66.3191521703591,66.3191521703591,66.3191521703591,66.3191521703591,66.3191521703591,66.3191521703591,66.3191521703591,66.3191521703591,66.3191521703591,66.3191521703591,66.3191521703591,71.3556443692541,71.8117408075353,76.8002897159767,73.5599387954936,68.1357254250764,60.1572516965773,50.6983905520561,50.6983905520561,50.6983905520561,50.6983905520561,50.6983905520561,50.6983905520561
858,"URY","Uruguay",33.3759254389165,33.3759254389165,33.3759254389165,33.3759254389165,33.3759254389165,33.3759254389165,33.3759254389165,33.3759254389165,33.3759254389165,33.3759254389165,33.3759254389165,33.3759254389165,33.3759254389165,33.3759254389165,33.3759254389165,33.3759254389165,33.5710999457019,38.1474663666184,41.5799968863164,34.4718049529096,38.9346098429755,26.2298174541494,15.6010366684528,15.6010366684528,15.6010366684528,15.6010366684528,15.6010366684528,15.6010366684528
860,"UZB","Uzbekistan",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,82.8873437389674,55.7084917319021,49.2833533013524,43.0970354028628,54.3926627629668,52.0643880055113,56.0357758417383,56.0357758417383,56.0357758417383,56.0357758417383,56.0357758417383,56.0357758417383
548,"VUT","Vanuatu",30.8478576355389,30.8478576355389,30.8478576355389,30.8478576355389,30.8478576355389,30.8478576355389,30.8478576355389,30.8478576355389,30.8478576355389,30.8478576355389,30.8478576355389,30.8478576355389,30.8478576355389,30.8478576355389,30.8478576355389,30.8478576355389,26.2980883125289,54.9114873437052,19.4060297484464,5.22687353575439,0,0,24.2874015865884,24.2874015865884,24.2874015865884,24.2874015865884,24.2874015865884,24.2874015865884
862,"VEN","Venezuela",56.0529574081359,56.0529574081359,56.0529574081359,56.0529574081359,56.0529574081359,56.0529574081359,56.0529574081359,56.0529574081359,56.0529574081359,56.0529574081359,56.0529574081359,56.0529574081359,56.0529574081359,56.0529574081359,56.0529574081359,56.0529574081359,58.2005713094565,57.737030672706,64.3574829017073,62.7097015502344,70.9520273668186,60.009382309235,51.1869848206507,51.1869848206507,51.1869848206507,51.1869848206507,51.1869848206507,51.1869848206507
704,"VNM","Viet Nam",18.7609991664126,18.7609991664126,18.7609991664126,18.7609991664126,18.7609991664126,18.7609991664126,18.7609991664126,18.7609991664126,18.7609991664126,18.7609991664126,18.7609991664126,18.7609991664126,18.7609991664126,18.7609991664126,18.7609991664126,18.7609991664126,21.1871689784397,18.2842384672704,26.8204355330236,19.4511104117643,12.5318410836799,7.217477392541,12.4866323499503,12.4866323499503,12.4866323499503,12.4866323499503,12.4866323499503,12.4866323499503
876,"WLF","Wallis and Futuna Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
732,"ESH","Western Sahara",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
887,"YEM","Yemen",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
894,"ZMB","Zambia",7.91312607552852,7.91312607552852,7.91312607552852,7.91312607552852,7.91312607552852,7.91312607552852,7.91312607552852,7.91312607552852,7.91312607552852,7.91312607552852,7.91312607552852,7.91312607552852,7.91312607552852,7.91312607552852,7.91312607552852,7.91312607552852,27.679241558366,27.1425264471394,31.1220620006998,36.580879689838,37.8480618379546,40.2215968557143,39.1022902135596,39.1022902135596,39.1022902135596,39.1022902135596,39.1022902135596,39.1022902135596
716,"ZWE","Zimbabwe",41.3862009709596,41.3862009709596,41.3862009709596,41.3862009709596,41.3862009709596,41.3862009709596,41.3862009709596,41.3862009709596,41.3862009709596,41.3862009709596,41.3862009709596,41.3862009709596,41.3862009709596,41.3862009709596,41.3862009709596,41.3862009709596,59.5701641344821,61.8259086838552,72.0857492312042,76.9908404830749,76.5255624275898,78.0002055505983,57.3553204319909,57.3553204319909,57.3553204319909,57.3553204319909,57.3553204319909,57.3553204319909
