"code","iso","country","TBG.ind.1995","TBG.ind.1996","TBG.ind.1997","TBG.ind.1998","TBG.ind.1999","TBG.ind.2000","TBG.ind.2001","TBG.ind.2002","TBG.ind.2003","TBG.ind.2004","TBG.ind.2005","TBG.ind.2006","TBG.ind.2007","TBG.ind.2008","TBG.ind.2009","TBG.ind.2010","TBG.ind.2011","TBG.ind.2012","TBG.ind.2013","TBG.ind.2014","TBG.ind.2015","TBG.ind.2016","TBG.ind.2017","TBG.ind.2018","TBG.ind.2019","TBG.ind.2020","TBG.ind.2021","TBG.ind.2022"
450,"MDG","Madagascar",14.8729284085518,14.8729284085143,14.8729284085234,26.2737497339799,27.6590669019984,27.6590669019931,27.6590669020581,27.6590669020475,27.6590669020921,30.1528497326607,30.1528497326815,30.1835987346364,30.1861073936542,30.2260900013768,30.2275560503178,30.9042050301725,32.1409622542684,32.1409622543249,35.0000549251954,35.0000549251937,35.0000549251929,35.1633339275368,35.1633339275388,38.4418652485274,38.4418652485279,38.4418652485301,38.44186524853,38.4418652485299
454,"MWI","Malawi",73.3773193111094,73.3773193111082,99.9840757973129,99.9840757973129,99.9840757973129,99.9840757973129,99.9840757973129,99.9840757973129,99.9840757973129,99.9840757973129,99.9840757973129,99.9840757973129,99.9840757973129,99.9840757973129,99.9840757973129,99.9840757973129,99.9840757973129,99.9840757972459,99.9840757972459,99.9840757972459,99.9840757972459,99.9840757972459,99.9840757972459,99.9840757972459,99.9840757972459,99.9840757972459,99.9840757972459,99.9840757972459
458,"MYS","Malaysia",16.2253497430753,16.2313215503382,16.2313402260622,16.6741305070365,16.6775184997319,17.0123184402538,23.5739960820476,23.8303866129543,28.1599322557035,28.2423184542994,28.2502076802001,29.6576308175289,30.3493954495046,34.0365856785149,50.9446260278366,51.4838773169479,56.7948019354419,57.4383462073694,58.2055115899444,62.5753121923976,79.2594597780153,83.9073117949229,84.01202423273,84.0120242327271,84.0120242327288,84.0120242327276,84.0120242327276,84.0120242327282
462,"MDV","Maldives",0,0,0,0,0,0,0,0,0,0,0,0,0.10433907186643,0.10433907186643,0.10433907186643,0.10433907186643,0.10433907186643,0.10433907186643,2.37883498522015,2.37883498522015,2.37883498522015,2.37883498522015,2.37883498522015,2.37883498522015,6.97672779746371,7.99436422114729,10.3575692949036,10.3575692949036
466,"MLI","Mali",15.5397260684111,15.5397260684125,15.5397260684385,15.5397260684497,15.5397260684492,15.5397260684484,15.5397260684439,15.6662980047761,16.2243635507778,16.2243635507762,60.4167348035218,60.4167348035282,60.8469606897547,60.9313625791371,60.9313625791176,60.9313625790982,61.2047288764412,61.2622815539782,61.5989773120871,61.8437036086788,61.8437036086818,61.84370360869,61.9958574560012,61.9958574560035,61.9958574560053,61.9958574560053,61.9958574560059,61.9958574560088
470,"MLT","Malta",31.5423698703938,32.5501436744902,87.3240741534318,87.3891188032406,87.3896971388041,88.7600980308229,93.2552969549818,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
584,"MHL","Marshall Islands",5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765,5.04569578986765
478,"MRT","Mauritania",2.83508639035189,2.83508639035159,2.83508639035332,2.83508639035451,2.83508639035465,2.83508639035481,2.89294283414982,2.89294283415019,2.89294283415122,2.89294283415092,2.89294283415039,2.89294283415038,2.89294283415032,2.89294283415116,2.89294283415173,2.95104209934939,2.95104209934944,2.95104210805359,2.95104210805262,2.95104210805301,2.95104210805308,2.95104210805296,2.95104210805304,2.95104210805306,2.95104210805325,2.95104210805326,2.95104210805321,2.95104210805314
480,"MUS","Mauritius",18.5620872915215,18.5620872915215,18.5620872915215,18.5620872915215,18.5620872915215,18.5620872915215,25.2982559980117,25.324137737409,25.324137737409,25.324137737409,25.7992811227036,25.7992811227036,25.7992811227036,26.5812439233755,26.5812439233755,26.5812439233755,26.5812439233755,27.7836382431284,27.7836382431284,27.7836382431284,27.7836382431284,27.7836382431284,27.7836382431284,27.7836382431284,27.7836382431284,27.7836382431284,27.7836382431284,27.7836382431284
484,"MEX","Mexico",16.8819217686429,19.2665138561571,19.8562549128135,22.9695222485315,24.8037263465212,25.077605220865,30.0138341080623,34.5062286318377,59.0512294082294,62.9493496029565,65.1472199951112,66.5865532100218,68.3702064767388,70.6895275735818,72.1365270097147,78.0528310746165,78.8605245043435,80.4456862091571,81.3836477590006,82.4102983947529,82.4385264564977,82.5680444599153,83.9697365646694,85.1627850753835,85.2278742971282,85.2337165857471,85.2337165857471,85.2337165857471
583,"FSM","Micronesia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,"MDA","Moldova",50.3391008318698,50.3391008318695,50.4306372172293,50.4306372172295,50.4306372172301,50.4306372172299,52.1119178459388,52.1119178459382,52.1119178459379,62.5541849112865,62.5541849112829,63.4463787280035,63.4851623800159,63.4851623800124,63.4851623800176,63.4851623800194,63.4851623800188,63.4851623800165,63.4851623800182,63.4851623800182,63.4851623800194,63.48516238002,63.4851623800212,63.48516238002,63.4851623800194,63.4851623800159,63.4851623800165,63.4851623800159
492,"MCO","Monaco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,"MNG","Mongolia",42.2874696053405,42.287469605336,53.4402221698781,55.2580947560555,58.5006736977506,58.5006925808082,62.8000528749359,62.8000528749329,64.7914740535918,66.5496514967735,67.0645679192294,67.0645679192282,67.7898982979094,67.7898982979165,67.78989829792,67.7898982979147,68.3215924754782,72.3637005059359,74.0078906358747,74.0078906358747,74.0078906358829,74.0078906358794,74.0078906358753,74.0584996954888,74.0584996954859,77.8816397211524,77.8816397211447,77.8816397211447
499,"MNE","Montenegro",53.4254682881859,53.4254682881859,53.4254682881859,53.4254682881859,53.4254682881859,53.4254682881859,53.4254682881859,53.4254682881859,53.4254682881859,53.4254682881859,53.4254682881859,53.4254682881859,53.4254682881859,53.4254682881784,53.5137534987831,64.2683190922847,64.2683190922865,64.2683190922888,64.2683190922941,64.2863872802606,64.2868856795347,74.4449940759359,74.4449940759394,76.9365301554053,76.9365301554059,86.0563150152153,86.0563150152141,86.0563150152153
504,"MAR","Morocco",2.15697563909994,2.15697563909978,2.1569756390996,2.15697563909901,2.15697563909914,2.15697563909912,2.15697563909941,2.15697563909938,2.15697563909909,2.15697563909916,6.16357814020171,7.55941395831029,9.48178640392341,9.48178640392453,10.3612355932225,10.3612355932216,10.3612355932199,10.3612355932179,10.3612355932172,10.3612355932172,10.3612355932142,10.3612355932115,10.3612355932098,10.3612355932063,10.3695442880486,10.5486188319989,10.5486188319959,10.5486188319957
508,"MOZ","Mozambique",95.1686143597406,95.1686143597594,95.1686143597429,95.1686143597341,95.1686143597435,95.1686143597471,95.2390270932547,95.2390270932606,95.8736528008312,96.3255064639071,96.3720854873023,96.3720854873,96.3720854873023,96.3720854873071,96.3720854873241,96.3720854873235,96.4098511844429,96.4937775103953,97.2641681010494,97.2641681010512,97.2641681010559,97.2641681010559,97.2641681010571,97.2641681010559,97.2641681010559,97.7209453133018,97.7209453133018,97.7209453133018
104,"MMR","Myanmar",4.51329556068066,4.5144513487072,4.56147147167614,4.56147147167643,5.98849088628453,5.98849088628229,5.98849088630171,6.07167891867359,6.72063336739259,7.32680380076224,10.5531487029894,11.0636574516624,11.0574095323805,11.0574095323719,11.0574095323031,11.0574095323001,14.295297297608,14.2952972977008,14.2952972976378,14.3369068965474,14.6517857495164,14.6517857495139,14.7468345287888,15.3879372456018,15.4730216998256,15.5406374310834,16.8307397911106,16.8307397911107
516,"NAM","Namibia",70.0798554181823,70.8350605631812,70.8350605631235,70.8350605630977,81.1194461080847,83.6435355921541,85.4313163149594,89.3775175835535,89.3775175834582,96.8116861661594,96.8384443455306,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
520,"NRU","Nauru",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,"NPL","Nepal",31.5865136890358,31.5865136890375,33.9891544208038,33.9891544208071,37.6274578184832,38.1555304975629,38.1555304975618,38.1555304975764,38.1654624633353,38.1873403777477,38.5756487439539,38.7649047796554,40.8194243235908,40.8194243235932,40.8203154584019,40.8308279446892,43.5173685624571,43.5173685491412,43.517368549137,43.5173685491351,43.5173685491338,43.5173685491064,45.6519792755261,45.6519792755188,45.6519792755166,45.6519792755164,45.6519792755081,45.6519792755087
528,"NLD","Netherlands",19.1887467759828,20.8902625320817,24.1633373150295,24.5589959128688,24.9119137421706,25.666580939486,76.9671391630959,76.9925551398524,79.5921675028147,79.6472915771394,84.2690325514965,84.5720564071847,84.7055636868288,84.7055636868241,84.8409636572182,84.9151806828147,88.4187005216629,88.6101262189406,88.6101262188759,93.50106070675,93.5010607069941,93.5010605059641,93.5010605061476,93.5010605062435,93.5010605062741,93.5010605062788,93.5010605062782,93.5010605062788
540,"NCL","New Caledonia",28.5886403334678,28.5886403334633,28.5886403334614,28.5886403334639,28.5886403334637,28.5886403334617,30.4536548887632,30.4536548887625,30.453654888749,30.4536548887485,30.4536548887408,30.4536548887399,30.4536548887385,30.4536548887321,100,100,100,100,100,100,100,100,100,100,100,100,100,100
554,"NZL","New Zealand",84.901725239533,84.9835092493594,85.0844094885312,85.4843081538953,85.82833915248,85.8443954552612,85.8769305015488,86.07595197721,86.1747961930541,86.7887226962459,86.8601976235218,86.949237575547,87.0535910574559,87.3693953184582,88.3185513674047,89.8041989201947,89.96722695224,90.0830598948906,90.1524598152882,90.3909688150906,90.4836841079829,90.9145470976782,90.9603741307341,91.1698252511094,91.2404335711418,91.2712104590612,91.2715773794759,91.2715773794759
558,"NIC","Nicaragua",77.0850496589771,77.0850496590459,77.1396960071694,77.3527465292747,77.3527465292982,80.8070531076553,80.8070531075412,88.2919262155359,88.2919262154729,88.2919262155065,88.2919262154788,88.2919262154706,88.3159708918106,88.3159708918106,88.3159708918612,88.3159708918665,88.3159708919259,88.3435834453847,88.3435834454188,88.3435834453629,88.3435834453824,88.3435834453888,88.3435834454012,88.34358344541,88.3435834454112,88.3435834454165,88.3435834454165,88.3435834454165
562,"NER","Niger",38.1928641312973,38.1928641312944,38.1928641313041,38.1928641313122,38.1928641313135,38.1928641313149,38.1928641313215,44.3694667530936,44.3694667530739,44.3694667530749,49.862428568495,51.6793247012632,51.6793247012648,51.6793247012705,51.6793247012696,51.6793247012677,51.6793247012679,51.6793248012444,51.6793248012541,51.679324801257,51.6793248012587,51.6793248012602,51.6793248012619,57.9533124374092,57.9533124374108,89.7797023683394,89.7797023683388,89.7797023683388
566,"NGA","Nigeria",57.2167570308551,57.2167570307112,57.216757030732,57.216757030749,57.2167570307021,57.3828975053343,57.5485214001787,57.5485214001267,57.5485214002815,57.5485214001604,57.5485214002371,57.5485214002652,57.5485214002469,57.5485214002277,62.0469553330859,62.0469553330747,62.0469553330288,62.0469552668735,62.0469552667647,62.0469552667265,62.0469552666741,62.0469552666694,62.0469552666524,62.0469552666571,62.0469552666518,62.0469552666547,62.0469552666547,62.0469552666553
570,"NIU","Niue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,"PRK","North Korea",13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195,13.6521276396195
807,"MKD","North Macedonia",62.0893795648953,63.2241077691741,63.42143508076,64.5333172246,64.5487538649341,65.3295529317071,65.3295529316953,65.3295529316965,65.8889550737788,66.2153181327265,66.2153181327171,69.4403342490682,70.4076788317929,70.4259462208735,70.4259462208794,70.4259462208847,70.4259462208876,70.4868888374323,70.4868888374388,70.4868888374394,70.4868888374665,70.4868888374753,70.4868888374847,70.4868888374982,70.4868888374994,70.4868888374906,77.4402876889276,77.4402876889282
578,"NOR","Norway",69.2119671740371,69.2363413845353,69.3105203730941,69.3264914304565,69.3292581504282,69.4277627675365,70.25825644733,70.3054538669106,70.3999340542482,70.4288429891282,72.1390779678377,72.3743419781806,76.7519046367012,76.8403768761518,77.3038060886776,80.8312721864347,80.9078656179571,81.0925928944824,81.1704259235071,81.4118900204565,81.5871138692312,81.86573159291,82.0450496502253,82.4118369521029,82.8793114470694,83.1471639453394,83.2898861248688,83.2898861248682
512,"OMN","Oman",4.69625810500245,4.69625810500207,5.05473772314443,12.6638018918565,12.6638018918564,12.6638018918568,12.6638018918589,12.6638018918584,12.6638018918592,12.6638018918592,12.6638018918584,12.6638018918584,12.6638018918584,12.6638018918608,12.6638018918614,12.6638018918605,12.6638018918605,13.2249015077565,13.2249015077562,13.2249015077563,16.1751686019001,16.1751686019001,16.1751686018998,16.1751686018997,16.1751686018995,19.1178091471862,19.1187452126948,19.1187452126948
586,"PAK","Pakistan",54.1879349533188,54.1879349533855,54.2514983285202,54.2514983285056,54.2514983285265,54.2514983285406,54.2514983284244,54.4812743914271,55.0544590961728,55.0544590962265,55.0544590961952,55.0544590961833,55.0546943416273,55.0546943416382,55.0546943417274,55.0546943417258,55.0546943417521,55.0546943404163,55.0546943404795,55.0546943404976,55.0546943405249,55.0546943405214,55.0546943405315,55.054694340526,55.0546943405288,55.0546943405271,55.0546943405312,55.0546943405311
585,"PLW","Palau",4.32010195114446,4.32010195114446,4.32010195114446,7.01278632876824,8.04356195099223,8.09907818626782,8.09907818626782,8.09907818626782,16.6787295974494,16.6787295974494,16.6787295974494,24.0955746736517,24.0955746736517,24.1128095973463,46.5086054147814,51.1191584179449,51.1191584179449,51.1191584179449,51.1191584179449,51.1191584179449,51.1191584179449,53.0579096392178,53.0579096392178,53.0579096392178,53.0579096392178,53.0579096392178,53.0579096392178,53.0579096392178
591,"PAN","Panama",77.1517938840612,77.1517938840894,77.5089090908047,78.0319035084506,78.0319035084629,78.0319035084653,78.1991386062565,78.2907490239982,78.2907490239382,90.7801390079447,90.7801390078888,90.78013900787,90.7801390078788,90.7801390078841,90.7801390080041,90.90298982067,90.9029898208665,90.9029898208477,90.9029898209253,90.9029898209471,90.9029898209876,90.9072942991235,90.9072942991565,90.9072942994388,90.9072942994418,90.9072942994876,90.9072942994876,90.907294299487
598,"PNG","Papua New Guinea",6.58478039199706,6.584780391972,6.77995548115288,8.45352976606088,8.45352976604882,8.45352976604247,8.45352976610606,8.45405553019476,8.45405553023553,8.48715346444494,8.487153464463,8.48715346446982,8.48718809291571,8.98131385282871,9.050177545975,10.0211711813324,10.0211711813164,10.0211711556374,10.0211711555969,10.0211711555836,10.0211711555652,10.0211711555633,10.0211711555567,11.5695868498411,11.5695868498391,11.5695868498401,11.5695868498401,11.5695868498401
600,"PRY","Paraguay",17.4666087940449,17.8251241720794,17.8251241720928,17.825124172099,19.1811890848791,19.181189084879,19.1811890848782,80.9311878429571,80.9764696143982,81.1834244319859,81.6506254821829,81.7792091193653,81.9843118679577,82.3855753795406,83.2335027292747,83.3716917034141,83.5512142205694,83.7454812840406,83.8224927221453,83.9290619610318,84.0511689510977,84.0750923700624,84.0950605752347,84.09506057523,84.0950605752265,84.0950605752282,84.0950605752282,84.0950605752288
604,"PER","Peru",26.4808238142125,26.4808238142118,29.6071365611569,42.0972426876768,42.0972426876799,43.2475488457996,44.0500315195126,52.0654853727827,64.7206974974559,66.7989331663547,71.1667700522506,74.5851295630977,74.82826434889,74.9245506198753,75.45857845418,77.3735875878294,78.1255895300624,79.43938345807,79.45281952504,79.4730418502177,79.4805739414965,79.77170358581,80.1079279956718,80.6256923657753,81.5187533125394,82.2816467172159,82.2957952614912,82.2957952614912
608,"PHL","Philippines",43.1659773522522,43.166135320903,43.1661353209019,43.1661353209029,43.6347718244406,44.2444211457092,67.9709845712647,71.7437270384494,71.74372703845,73.0261685062612,73.0261685062671,75.2424366692659,75.2540941369076,75.5987006326906,75.5987006326882,78.2921655332888,78.2921655332853,78.9264563311459,78.9270758498541,78.9278180292,79.004518485303,79.0311565064018,79.0311565064,79.0311565064024,92.4326523742965,92.4326523742965,92.4326523742965,92.4326523742965
616,"POL","Poland",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
620,"PRT","Portugal",41.3315676613894,46.5450610840402,46.9684948940906,46.9690749089781,53.471847098478,75.5073928626459,75.9716003745641,75.9782563551171,75.9782563551177,85.20959126877,85.6265214068594,85.7668333421976,85.7742493460588,85.7784703855353,100,100,100,100,100,100,100,100,100,100,100,100,100,100
634,"QAT","Qatar",14.6831731258665,14.6831731258665,14.6831731258665,14.6831731258665,14.6831731258665,14.6831731258665,14.6831731258665,14.6831731258665,14.6831731258665,14.6831731258665,14.6831731258665,17.7803428319076,26.8328492726401,79.2846883374147,79.2846883374147,79.2846883374147,79.2846883374147,79.2846883374147,79.2846883374147,79.2846883374147,79.2846883374147,79.2846883374147,79.2846883374147,79.2846883374147,79.2846883374147,79.2846883374147,79.2846883374147,79.2846883374147
178,"COG","Republic of Congo",39.9743422077125,39.9743422077119,39.9743422077113,39.9743422077113,47.8156480483322,53.9164865997516,53.9164865997498,54.4163881199974,54.4163881199903,54.4163881199906,54.4163881199864,54.4163881199867,54.4163881199868,80.2765690689671,80.2765690689729,83.3296771488147,83.3296771488147,83.3296772947035,84.3471401099935,84.3471401099988,84.3471401099994,91.8292688823147,91.8292688823159,92.6540308024641,98.3039373721606,98.30393737216,98.30393737216,98.30393737216
642,"ROU","Romania",28.7389846605854,28.9477387465175,28.9485054716763,28.9690887224169,28.9690887224129,29.0359470181673,34.2829338175729,34.282933817576,34.2829338175782,34.282933817583,34.2829338175763,49.8380961648639,50.7562986328335,78.0080643863465,78.2206931784665,85.6727100725729,85.6727100729453,90.6377379237353,91.2964413686524,96.8389388942029,96.8389388942041,96.8389388942029,97.0548775616094,97.0548775616088,97.5612944970241,97.5634003940176,97.5634003940159,97.5634003940159
